STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,AWND
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20111130,183,-9999,-9999,183,61,-9999,50
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20111130,249,0,0,189,100,100,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20111130,196,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20111130,201,0,0,183,106,161,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20111130,246,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20111130,102,-9999,-9999,150,100,117,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20111130,231,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20111130,137,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20111130,267,-9999,-9999,189,128,133,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20111130,147,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20111130,249,-9999,-9999,178,67,-9999,45
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20111130,236,-9999,-9999,200,106,106,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20111130,102,0,0,167,89,128,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20111130,178,-9999,0,178,67,-9999,74
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,15.2,42.6397,-70.9797,20111130,206,0,0,-9999,-9999,-9999,-9999
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20111130,203,0,0,161,56,83,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20111130,124,0,0,183,72,72,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20111130,262,-9999,-9999,172,56,56,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20111130,259,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20111130,168,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20111130,173,-9999,-9999,161,44,-9999,51
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20111130,241,-9999,-9999,178,83,128,-9999
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20111130,246,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20111130,79,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20111130,221,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20111130,201,-9999,-9999,194,94,106,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20111130,244,-9999,-9999,189,50,-9999,43
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20111201,0,0,0,78,6,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20111201,0,-9999,-9999,89,-27,-9999,32
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20111201,0,0,0,128,11,17,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20111201,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20111201,0,0,0,161,28,111,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20111201,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20111201,0,-9999,-9999,139,22,78,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20111201,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20111201,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20111201,0,-9999,-9999,133,44,44,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20111201,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20111201,0,-9999,-9999,94,17,-9999,27
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20111201,0,-9999,-9999,139,28,33,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20111201,0,0,0,144,17,33,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20111201,0,-9999,0,94,33,-9999,46
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,15.2,42.6397,-70.9797,20111201,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20111201,0,0,0,83,-17,0,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20111201,0,0,0,83,33,50,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20111201,0,-9999,-9999,83,-17,-17,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20111201,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20111201,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20111201,0,-9999,-9999,89,-10,-9999,35
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20111201,0,-9999,-9999,133,33,33,-9999
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20111201,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20111201,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20111201,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20111201,0,-9999,-9999,128,22,28,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20111201,0,-9999,-9999,100,-16,-9999,19
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20111202,0,0,0,94,-6,-9999,-9999
GHCND:US1MASF0001,BOSTON 0.5 WSW MA US,13.1,42.357,-71.0671,20111202,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20111202,0,-9999,-9999,106,-55,-9999,16
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20111202,0,0,0,78,-6,0,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20111202,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20111202,0,0,0,117,-28,94,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20111202,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20111202,0,-9999,-9999,89,-11,56,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20111202,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20111202,0,-9999,-9999,83,-6,-6,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20111202,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20111202,0,-9999,-9999,106,-16,-9999,16
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20111202,0,-9999,-9999,83,-28,-22,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20111202,0,0,0,89,-33,-33,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20111202,0,-9999,0,100,17,-9999,37
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,15.2,42.6397,-70.9797,20111202,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20111202,0,0,0,106,-56,50,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20111202,0,0,0,100,-33,61,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20111202,0,-9999,-9999,94,-33,17,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20111202,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20111202,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20111202,0,-9999,-9999,100,-38,-9999,17
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20111202,0,-9999,-9999,83,-33,-33,-9999
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20111202,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20111202,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20111202,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20111202,0,-9999,-9999,89,-39,-39,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20111202,0,-9999,-9999,111,-38,-9999,13
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20111203,0,0,0,61,-11,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20111203,0,-9999,-9999,72,-32,-9999,10
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20111203,0,0,0,94,-11,-11,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20111203,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20111203,0,0,0,100,-11,56,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20111203,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20111203,0,-9999,-9999,100,0,0,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20111203,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20111203,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20111203,0,-9999,-9999,100,-6,22,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20111203,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20111203,0,-9999,-9999,83,-5,-9999,11
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20111203,0,-9999,-9999,100,-22,6,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20111203,0,0,0,100,-33,0,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20111203,0,-9999,0,72,11,-9999,36
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,15.2,42.6397,-70.9797,20111203,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20111203,0,0,0,83,-44,-33,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20111203,0,0,0,83,-11,-11,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20111203,0,-9999,-9999,67,-22,-22,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20111203,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20111203,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20111203,0,-9999,-9999,67,-21,-9999,20
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20111203,0,-9999,-9999,100,-33,-6,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20111203,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20111203,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20111203,0,-9999,-9999,106,-39,-6,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20111203,0,-9999,-9999,78,-27,-9999,10
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20111204,0,0,0,106,11,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20111204,0,-9999,-9999,117,-43,-9999,21
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20111204,0,0,0,61,-11,22,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20111204,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20111204,0,0,0,128,-22,106,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20111204,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20111204,0,-9999,-9999,72,0,39,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20111204,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20111204,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20111204,0,-9999,-9999,78,-11,11,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20111204,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20111204,0,-9999,-9999,117,-21,-9999,22
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20111204,0,-9999,-9999,67,-17,17,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20111204,0,0,0,78,-33,-33,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20111204,0,-9999,0,117,17,-9999,40
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,15.2,42.6397,-70.9797,20111204,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20111204,0,0,0,111,-67,39,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20111204,0,0,0,117,-33,72,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20111204,0,-9999,-9999,100,-33,67,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20111204,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20111204,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20111204,0,-9999,-9999,111,-21,-9999,27
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20111204,0,-9999,-9999,67,-33,-33,-9999
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20111204,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20111204,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20.4,42.2107,-70.8904,20111204,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20111204,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20111204,0,-9999,-9999,72,-33,-28,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20111204,0,-9999,-9999,128,-38,-9999,15
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20111205,0,0,0,167,67,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20111205,0,-9999,-9999,167,6,-9999,27
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20111205,0,0,0,106,22,89,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20111205,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20111205,3,0,0,172,56,167,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20111205,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20111205,0,-9999,-9999,111,39,100,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20111205,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20111205,0,-9999,-9999,172,11,56,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20111205,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20111205,0,-9999,-9999,172,56,-9999,27
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20111205,3,-9999,-9999,111,17,78,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20111205,0,0,0,111,-33,72,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20111205,0,-9999,0,172,67,-9999,43
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,15.2,42.6397,-70.9797,20111205,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20111205,0,0,0,156,0,111,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20111205,0,0,0,167,56,106,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20111205,0,-9999,-9999,156,28,100,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20111205,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20111205,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20111205,0,-9999,-9999,167,67,-9999,30
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20111205,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20111205,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20.4,42.2107,-70.8904,20111205,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20111205,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20111205,3,-9999,-9999,111,-28,50,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20111205,0,-9999,-9999,178,6,-9999,19
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20111206,86,0,0,144,94,-9999,-9999
GHCND:US1MASF0001,BOSTON 0.5 WSW MA US,13.1,42.357,-71.0671,20111206,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20111206,28,-9999,-9999,167,100,-9999,30
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20111206,0,0,0,167,89,122,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20111206,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20111206,3,0,0,172,100,161,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20111206,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20111206,0,-9999,-9999,156,100,128,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20111206,10,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20111206,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20111206,0,-9999,-9999,167,33,122,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20111206,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20111206,13,-9999,-9999,183,117,-9999,26
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20111206,0,-9999,-9999,167,78,128,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20111206,0,0,0,156,72,111,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20111206,23,-9999,0,161,94,-9999,40
GHCND:US1MAES0012,BOXFORD 2.4 S MA US,15.2,42.6397,-70.9797,20111206,0,0,0,-9999,-9999,-9999,-9999
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20111206,10,0,0,178,78,139,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20111206,36,0,0,167,100,144,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20111206,36,-9999,-9999,167,100,133,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20111206,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20111206,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20111206,36,-9999,-9999,172,94,-9999,26
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20111206,0,-9999,-9999,156,22,111,-9999
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20111206,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20111206,3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAPL0010,HINGHAM 1.8 S MA US,20.4,42.2107,-70.8904,20111206,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20111206,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20111206,0,-9999,-9999,167,44,111,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20111206,76,-9999,-9999,167,89,-9999,23
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20111207,368,0,0,133,61,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20111207,338,-9999,-9999,139,56,-9999,23
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20111207,91,0,0,144,89,89,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20111207,41,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20111207,185,0,0,161,6,67,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20111207,51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20111207,104,-9999,-9999,156,83,83,-9999
